# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=25, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
7.3200  5.612584423428289e-09  -1.246239663964817e-08  7.765566500195703e-17  6.218068675807869e-16
7.3300  5.489333872027614e-09  -1.218872641186525e-08  7.428252577165071e-17  5.947973617236440e-16
7.3400  5.368789863152547e-09  -1.192106589439249e-08  7.105590602922391e-17  5.689610712886555e-16
7.3500  5.250892961998459e-09  -1.165928311592157e-08  6.796944138860694e-17  5.442470351647935e-16
7.3600  5.135585038929942e-09  -1.140324900319171e-08  6.501704391439639e-17  5.206065058454447e-16
7.3700  5.022809240819712e-09  -1.115283731734947e-08  6.219289011363152e-17  4.979928532757870e-16
7.3800  4.912509963016904e-09  -1.090792459170611e-08  5.949140944917341e-17  4.763614728767597e-16
7.3900  4.804632821930927e-09  -1.066839007086168e-08  5.690727335203007e-17  4.556696975642104e-16
7.4000  4.699124628217369e-09  -1.043411565116609e-08  5.443538471095458e-17  4.358767135896744e-16
7.4100  4.595933360552747e-09  -1.020498582248743e-08  5.207086781858477e-17  4.169434800367934e-16
7.4200  4.495008139985128e-09  -9.980887611259218e-09  4.980905875429387e-17  3.988326518145751e-16
7.4300  4.396299204848027e-09  -9.761710524778181e-09  4.764549618478255e-17  3.815085059956067e-16
7.4400  4.299757886225172e-09  -9.547346496725348e-09  4.557591256426689e-17  3.649368713539239e-16
7.4500  4.205336583954061e-09  -9.337689833883395e-09  4.359622571690465e-17  3.490850609635529e-16
7.4600  4.112988743156475e-09  -9.132637164024112e-09  4.170253078485719e-17  3.339218077247792e-16
7.4700  4.022668831284368e-09  -8.932087384940217e-09  3.989109252610409e-17  3.194172026909689e-16
7.4800  3.934332315669827e-09  -8.735941614596430e-09  3.815833794681884e-17  3.055426360742969e-16
7.4900  3.847935641568023e-09  -8.544103142375210e-09  3.650084925377297e-17  2.922707408140160e-16
7.5000  3.763436210682337e-09  -8.356477381393117e-09  3.491535711286738e-17  2.795753385959602e-16
7.5100  3.680792360161059e-09  -8.172971821864293e-09  3.339873420049388e-17  2.674313882168031e-16
7.5200  3.599963342055327e-09  -7.993495985488072e-09  3.194798903500696e-17  2.558149361912278e-16
7.5300  3.520909303228146e-09  -7.817961380838207e-09  3.056026007613883e-17  2.447030695045773e-16
7.5400  3.443591265704613e-09  -7.646281459731754e-09  2.923281008071878e-17  2.340738704177951e-16
7.5500  3.367971107453632e-09  -7.478371574556070e-09  2.796302070356412e-17  2.239063732355096e-16
7.5600  3.294011543591670e-09  -7.314148936532898e-09  2.674838733289266e-17  2.141805229519883e-16
7.5700  3.221676107999260e-09  -7.153532574898966e-09  2.558651415007031e-17  2.048771356933939e-16
7.5800  3.150929135341209e-09  -6.996443296982959e-09  2.447510940394889e-17  1.959778608783142e-16
7.5900  3.081735743481628e-09  -6.842803649159190e-09  2.341198089047316e-17  1.874651450219307e-16
7.6000  3.014061816285132e-09  -6.692537878658716e-09  2.239503162864086e-17  1.793221971124304e-16
7.6100  2.947873986795710e-09  -6.545571896219072e-09  2.142225572428647e-17  1.715329554913662e-16
7.6200  2.883139620784990e-09  -6.401833239554202e-09  2.049173441353052e-17  1.640820561726399e-16
7.6300  2.819826800661774e-09  -6.261251037626580e-09  1.960163227808996e-17  1.569548025376178e-16
7.6400  2.757904309734917e-09  -6.123755975703905e-09  1.875019362498464e-17  1.501371363466029e-16
7.6500  2.697341616821783e-09  -5.989280261183133e-09  1.793573902349895e-17  1.436156100094861e-16
7.6600  2.638108861194706e-09  -5.857757590165011e-09  1.715666199256790e-17  1.373773600608807e-16
7.6700  2.580176837858005e-09  -5.729123114762621e-09  1.641142583205368e-17  1.314100817874206e-16
7.6800  2.523516983148328e-09  -5.603313411127816e-09  1.569856059166242e-17  1.257020049571760e-16
7.6900  2.468101360651194e-09  -5.480266448179781e-09  1.501666017152252e-17  1.202418706033135e-16
7.7000  2.413902647426814e-09  -5.359921557020320e-09  1.436437954870557e-17  1.150189088162084e-16
7.7100  2.360894120538381e-09  -5.242219401020749e-09  1.374043212421917e-17  1.100228175002021e-16
7.7200  2.309049643876198e-09  -5.127101946565702e-09  1.314358718523891e-17  1.052437420531061e-16
7.7300  2.258343655271142e-09  -5.014512434439362e-09  1.257266747757349e-17  1.006722559283704e-16
7.7400  2.208751153891115e-09  -4.904395351840064e-09  1.202654688357521e-17  9.629934204157448e-17
7.7500  2.160247687914265e-09  -4.796696405009442e-09  1.150414820091525e-17  9.211637498456791e-17
7.7600  2.112809342472891e-09  -4.691362492462622e-09  1.100444101784255e-17  8.811510401217685e-17
7.7700  2.066412727862110e-09  -4.588341678806287e-09  1.052643968073545e-17  8.428763676791973e-17
7.7800  2.021034968007444e-09  -4.487583169131676e-09  1.006920134993695e-17  8.062642371663088e-17
7.7900  1.976653689185662e-09  -4.389037283969914e-09  9.631824140038998e-18  7.712424325328650e-17
7.8000  1.933247008993313e-09  -4.292655434797303e-09  9.213445340947412e-18  7.377418745866040e-17
7.8100  1.890793525557497e-09  -4.198390100078525e-09  8.813239716218684e-18  7.056964847371302e-17
7.8200  1.849272306983570e-09  -4.106194801835915e-09  8.430417875312143e-18  6.750430546583833e-17
7.8300  1.808662881034570e-09  -4.016024082733265e-09  8.064224716546782e-18  6.457211216125887e-17
7.8400  1.768945225037285e-09  -3.927833483662880e-09  7.713937937691637e-18  6.176728491897854e-17
7.8500  1.730099756009978e-09  -3.841579521824785e-09  7.378866611251770e-18  5.908429132276807e-17
7.8600  1.692107321006897e-09  -3.757219669287326e-09  7.058349821639783e-18  5.651783926868218e-17
7.8700  1.654949187674833e-09  -3.674712332018579e-09  6.751755361544711e-18  5.406286652658365e-17
7.8800  1.618607035017033e-09  -3.594016829378192e-09  6.458478484926837e-18  5.171453075508470e-17
7.8900  1.583062944359952e-09  -3.515093374059620e-09  6.177940714178921e-18  4.946819995021084e-17
7.9000  1.548299390518358e-09  -3.437903052472782e-09  5.909588699100836e-18  4.731944330894728e-17
7.9100  1.514299233154462e-09  -3.362407805557546e-09  5.652893125437154e-18  4.526402248964652e-17
7.9200  1.481045708326785e-09  -3.288570410018511e-09  5.407347670824659e-18  4.329788325205905e-17
7.9300  1.448522420224621e-09  -3.216354459971893e-09  5.172468006090543e-18  4.141714746049686e-17
7.9400  1.416713333084000e-09  -3.145724348995422e-09  4.947790839931336e-18  3.961810543435667e-17
7.9500  1.385602763281179e-09  -3.076645252572426e-09  4.732873005088223e-18  3.789720863091451e-17
7.9600  1.355175371599756e-09  -3.009083110921433e-09  4.527290584216305e-18  3.625106264595872e-17
7.9700  1.325416155667596e-09  -2.943004612202836e-09  4.330638073723581e-18  3.467642051845528e-17
7.9800  1.296310442559835e-09  -2.878377176094327e-09  4.142527583930375e-18  3.317017632603926e-17
7.9900  1.267843881564328e-09  -2.815168937727010e-09  3.962588073971511e-18  3.172935905869988e-17
8.0000  1.240002437105961e-09  -2.753348731974280e-09  3.790464619932187e-18  3.035112675857496e-17
8.0100  1.212772381826341e-09  -2.692886078085701e-09  3.625817714773894e-18  2.903276091429600e-17
8.0200  1.186140289815455e-09  -2.633751164658326e-09  3.468322598669546e-18  2.777166109882667e-17
8.0300  1.160093029991965e-09  -2.575914834938047e-09  3.317668618426953e-18  2.656533984021837e-17
8.0400  1.134617759628860e-09  -2.519348572443707e-09  3.173558614737071e-18  2.541141771516539e-17
8.0500  1.109701918021290e-09  -2.464024486906919e-09  3.035708336038453e-18  2.430761865568188e-17
8.0600  1.085333220293449e-09  -2.409915300520634e-09  2.903845877841729e-18  2.325176545964343e-17
8.0700  1.061499651341461e-09  -2.356994334489684e-09  2.777711146408234e-18  2.224177549633775e-17
8.0800  1.038189459909267e-09  -2.305235495876674e-09  2.657055345724888e-18  2.127565659855387e-17
8.0900  1.015391152794623e-09  -2.254613264736736e-09  2.541640486763422e-18  2.035150313310741e-17
8.1000  9.930934891823121e-10  -2.205102681534793e-09  2.431238918055967e-18  1.946749224205063e-17
8.1100  9.712854751018088e-10  -2.156679334839144e-09  2.325632876661105e-18  1.862188024715380e-17
8.1200  9.499563580066507e-10  -2.109319349285287e-09  2.224614058634653e-18  1.781299921056545e-17
8.1300  9.290956214728421e-10  -2.062999373804059e-09  2.127983208157969e-18  1.703925364486770e-17
8.1400  9.086929800136811e-10  -2.017696570108274e-09  2.035549724513346e-18  1.629911736603736e-17
8.1500  8.887383740084502e-10  -1.973388601432198e-09  1.947131286131263e-18  1.559113048310535e-17
8.1600  8.692219647424722e-10  -1.930053621518300e-09  1.862553490967952e-18  1.491389651857665e-17
8.1700  8.501341295560844e-10  -1.887670263845847e-09  1.781649512503925e-18  1.426607965393101e-17
8.1800  8.314654571001399e-10  -1.846217631096040e-09  1.704259770684938e-18  1.364640209477113e-17
8.1900  8.132067426956963e-10  -1.805675284848491e-09  1.630231617156340e-18  1.305364155042131e-17
8.2000  7.953489837956049e-10  -1.766023235503957e-09  1.559419034169932e-18  1.248662882300505e-17
8.2100  7.778833755457612e-10  -1.727241932428375e-09  1.491682346569453e-18  1.194424550124622e-17
8.2200  7.608013064438285e-10  -1.689312254313327e-09  1.426887946286588e-18  1.142542175444490e-17
8.2300  7.440943540932965e-10  -1.652215499748190e-09  1.364908028804081e-18  1.092913422227655e-17
8.2400  7.277542810507768e-10  -1.615933377999308e-09  1.305620341066127e-18  1.045440399625227e-17
8.2500  7.117730307644925e-10  -1.580447999991664e-09  1.248907940338825e-18  1.000029468885865e-17
8.2600  6.961427236019559e-10  -1.545741869488582e-09  1.194658963545029e-18  9.565910586568580e-18
8.2700  6.808556529648786e-10  -1.511797874465126e-09  1.142766406618637e-18  9.150394883080058e-18
8.2800  6.659042814893954e-10  -1.478599278670931e-09  1.093127913443098e-18  8.752927989297950e-18
8.2900  6.512812373297309e-10  -1.446129713378314e-09  1.045645573957822e-18  8.372725916725354e-18
8.3000  6.369793105234752e-10  -1.414373169311596e-09  1.000225731034264e-18  8.009038731075766e-18
8.3100  6.229914494366774e-10  -1.383313988753651e-09  9.567787957407676e-19  7.661149073055915e-18
8.3200  6.093107572870037e-10  -1.352936857825790e-09  9.152190706317610e-19  7.328370743401552e-18
8.3300  5.959304887432454e-10  -1.323226798937184e-09  8.754645807127739e-19  7.010047349375190e-18
8.3400  5.828440465995006e-10  -1.294169163400090e-09  8.374369117478439e-19  6.705551010056139e-18
8.3500  5.700449785223902e-10  -1.265749624207238e-09  8.010610555903815e-19  6.414281117869000e-18
8.3600  5.575269738697038e-10  -1.237954168967841e-09  7.662652622324286e-19  6.135663153907812e-18
8.3700  5.452838605789076e-10  -1.210769092998711e-09  7.329808982804611e-19  5.869147554719132e-18
8.3800  5.333096021239786e-10  -1.184180992567104e-09  7.011423115786061e-19  5.614208628308796e-18
8.3900  5.215982945390667e-10  -1.158176758281940e-09  6.706867017122316e-19  5.370343517234214e-18
8.4000  5.101441635075154e-10  -1.132743568630157e-09  6.415539961364914e-19  5.137071206737000e-18
8.4100  4.989415615148080e-10  -1.107868883655003e-09  6.136867316854913e-19  4.913931575959451e-18
8.4200  4.879849650640324e-10  -1.083540438773149e-09  5.870299412283543e-19  4.700484490373459e-18
8.4300  4.772689719524949e-10  -1.059746238727576e-09  5.615310452486226e-19  4.496308933631714e-18
8.4400  4.667882986081381e-10  -1.036474551673258e-09  5.371397481331406e-19  4.301002177128789e-18
8.4500  4.565377774844498e-10  -1.013713903392717e-09  5.138079389658492e-19  4.114178985634124e-18
8.4600  4.465123545125800e-10  -9.914530716386061e-10  4.914895966308135e-19  3.935470857430022e-18
8.4700  4.367070866094072e-10  -9.696810806005261e-10  4.701406990373020e-19  3.764525297455872e-18
8.4800  4.271171392403280e-10  -9.483871954933484e-10  4.497191362878693e-19  3.601005122024897e-18
8.4900  4.177377840355659e-10  -9.275609172643795e-10  4.301846276181686e-19  3.444587793742019e-18
8.5000  4.085643964588263e-10  -9.071919774167506e-10  4.114986419446571e-19  3.294964785310982e-18
8.5100  3.995924535271465e-10  -8.872703329464862e-10  3.936243218634842e-19  3.151840970975862e-18
8.5200  3.908175315808169e-10  -8.677861613907528e-10  3.765264109506489e-19  3.014934044396616e-18
8.5300  3.822353041022745e-10  -8.487298559848461e-10  3.601711842200288e-19  2.883973961810445e-18
8.5400  3.738415395828923e-10  -8.300920209255294e-10  3.445263816021147e-19  2.758702409380630e-18
8.5500  3.656320994366141e-10  -8.118634667383875e-10  3.295611443122364e-19  2.638872293682208e-18
8.5600  3.576029359594040e-10  -7.940352057469122e-10  3.152459539827706e-19  2.524247254319483e-18
8.5700  3.497500903335071e-10  -7.765984476410848e-10  3.015525744392714e-19  2.414601197714037e-18
8.5800  3.420696906755347e-10  -7.595445951432717e-10  2.884539960056782e-19  2.309717851143654e-18
8.5900  3.345579501274138e-10  -7.428652397692945e-10  2.759243822287457e-19  2.209390336152504e-18
8.6000  3.272111649892589e-10  -7.265521576825874e-10  2.639390189166117e-19  2.113420760491180e-18
8.6100  3.200257128932440e-10  -7.105973056393945e-10  2.524742653909835e-19  2.021619827781673e-18
8.6200  3.129980510175777e-10  -6.949928170230092e-10  2.415075078567890e-19  1.933806464137390e-18
8.6300  3.061247143396968e-10  -6.797309979651015e-10  2.310171147973164e-19  1.849807461001721e-18
8.6400  2.994023139278211e-10  -6.648043235522192e-10  2.209823943068619e-19  1.769457133500681e-18
8.6500  2.928275352700238e-10  -6.502054341155925e-10  2.113835532767230e-19  1.692596993635725e-18
8.6600  2.863971366399956e-10  -6.359271316024142e-10  2.022016583540371e-19  1.619075437672133e-18
8.6700  2.801079474986957e-10  -6.219623760268054e-10  1.934185985964546e-19  1.548747447106349e-18
8.6800  2.739568669311027e-10  -6.083042819987153e-10  1.850170497489863e-19  1.481474302622433e-18
8.6900  2.679408621172927e-10  -5.949461153290482e-10  1.769804400725625e-19  1.417123310473431e-18
8.7000  2.620569668370936e-10  -5.818812897093375e-10  1.692929176569010e-19  1.355567540747949e-18
8.7100  2.563022800075757e-10  -5.691033634643359e-10  1.619393191532100e-19  1.296685577005682e-18
8.7200  2.506739642526587e-10  -5.566060363759153e-10  1.549051398650534e-19  1.240361276788048e-18
8.7300  2.451692445041295e-10  -5.443831465767145e-10  1.481765051383823e-19  1.186483542531556e-18
8.7400  2.397854066333819e-10  -5.324286675120002e-10  1.417401429943020e-19  1.134946102432044e-18
8.7500  2.345197961132025e-10  -5.207367049682462e-10  1.355833579505932e-19  1.085647300827546e-18
8.7600  2.293698167089425e-10  -5.093014941669620e-10  1.296940059803500e-19  1.038489897686315e-18
8.7700  2.243329291984325e-10  -4.981173969223415e-10  1.240604705583447e-19  9.933808768045256e-19
8.7800  2.194066501200063e-10  -4.871788988613275e-10  1.186716397478678e-19  9.502312623353037e-19
8.7900  2.145885505480185e-10  -4.764806067047249e-10  1.135168842828514e-19  9.089559432872217e-19
8.8000  2.098762548952504e-10  -4.660172456080176e-10  1.085860366020417e-19  8.694735056460658e-19
8.8100  2.052674397416162e-10  -4.557836565605805e-10  1.038693707938666e-19  8.317060717887571e-19
8.8200  2.007598326885885e-10  -4.457747938420054e-10  9.935758341244122e-20  7.955791468726685e-19
8.8300  1.963512112387820e-10  -4.359857225342835e-10  9.504177512687063e-20  7.610214718973501e-19
8.8400  1.920394017001403e-10  -4.264116160886205e-10  9.091343316765456e-20  7.279648831488314e-19
8.8500  1.878222781141862e-10  -4.170477539456841e-10  8.696441453556992e-20  6.963441777492595e-19
8.8600  1.836977612078081e-10  -4.078895192081081e-10  8.318692993991080e-20  6.660969850466759e-19
8.8700  1.796638173680641e-10  -3.989323963641104e-10  7.957352843440586e-20  6.371636435912509e-19
8.8800  1.757184576394994e-10  -3.901719690610970e-10  7.611708272050680e-20  6.094870834553173e-19
8.8900  1.718597367434820e-10  -3.816039179281586e-10  7.281077508906040e-20  5.830127136650862e-19
8.9000  1.680857521190743e-10  -3.732240184463839e-10  6.964808397263337e-20  5.576883145220038e-19
8.9100  1.643946429849655e-10  -3.650281388659404e-10  6.662277108196612e-20  5.334639346013609e-19
8.9200  1.607845894220050e-10  -3.570122381688943e-10  6.372886910118165e-20  5.102917922249858e-19
8.9300  1.572538114758822e-10  -3.491723640767685e-10  6.096066991747967e-20  4.881261812136827e-19
8.9400  1.538005682795115e-10  -3.415046511018513e-10  5.831271336209859e-20  4.669233807335116e-19
8.9500  1.504231571946893e-10  -3.340053186413005e-10  5.577977644033833e-20  4.466415690580879e-19
8.9600  1.471199129726004e-10  -3.266706691130975e-10  5.335686302939941e-20  4.272407410768010e-19
8.9700  1.438892069327585e-10  -3.194970861329375e-10  5.103919402371883e-20  4.086826293862372e-19
8.9800  1.407294461599779e-10  -3.124810327311536e-10  4.882219790836414e-20  3.909306288091676e-19
8.9900  1.376390727189787e-10  -3.056190496087970e-10  4.670150174189215e-20  3.739497241922114e-19
9.0000  1.346165628862394e-10  -2.989077534320125e-10  4.467292253088640e-20  3.577064213397640e-19
9.0100  1.316604263987176e-10  -2.923438351638701e-10  4.273245897916003e-20  3.421686809479556e-19
9.0200  1.287692057190690e-10  -2.859240584328279e-10  4.087628359534958e-20  3.273058554083295e-19
9.0300  1.259414753170009e-10  -2.796452579370236e-10  3.910073514333224e-20  3.130886283565879e-19
